make,vehicle_class,engine_liters,cylinders,transmission,fuel_type,fuel_consumption_liters_100km,co2_emissions,co2_bins
28,2,1.2,3.0,4,1,6.4,148.0,3
28,2,1.2,3.0,3,1,6.6,153.0,3
28,0,3.0,6.0,0,0,10.6,246.0,0
29,3,2.5,4.0,4,1,7.4,174.0,1
29,3,2.0,4.0,4,1,8.1,190.0,0
29,3,2.5,4.0,4,1,7.5,177.0,1
29,8,5.6,8.0,0,1,15.5,364.0,0
29,9,2.5,4.0,2,1,12.3,290.0,0
29,9,4.0,6.0,2,1,12.7,299.0,0
29,9,4.0,6.0,2,1,13.9,326.0,0
29,9,4.0,6.0,3,1,13.5,317.0,0
29,4,3.8,6.0,1,0,12.6,295.0,0
29,3,1.6,4.0,4,1,7.2,169.0,1
29,2,1.6,4.0,2,1,8.0,188.0,0
29,2,1.6,4.0,3,1,7.9,186.0,0
29,0,3.5,6.0,4,1,10.7,250.0,0
29,0,3.5,6.0,4,1,11.0,259.0,0
29,6,2.0,4.0,4,1,8.0,188.0,0
29,6,2.0,4.0,3,1,9.2,217.0,0
29,6,2.0,4.0,4,1,8.4,198.0,0
29,3,1.8,4.0,4,1,7.3,172.0,1
29,3,1.8,4.0,3,1,7.8,183.0,1
29,3,1.6,4.0,4,0,8.2,193.0,0
29,3,1.6,4.0,3,0,8.3,195.0,0
29,3,1.6,4.0,4,0,8.7,205.0,0
29,3,1.6,4.0,3,0,8.7,204.0,0
29,10,5.6,8.0,0,1,13.3,312.0,0
29,10,5.6,8.0,0,1,13.4,315.0,0
29,10,5.6,8.0,0,1,14.1,331.0,0
29,3,1.6,4.0,4,1,7.0,164.0,1
29,3,1.6,4.0,3,1,7.7,180.0,1
30,5,3.0,6.0,1,0,9.4,221.0,0
30,5,3.0,6.0,3,0,10.1,237.0,0
30,5,3.0,6.0,1,0,9.7,227.0,0
30,5,3.0,6.0,3,0,10.3,241.0,0
30,5,3.0,6.0,1,0,10.4,243.0,0
30,5,3.0,6.0,3,0,11.2,260.0,0
30,5,3.0,6.0,1,0,10.7,249.0,0
30,5,3.0,6.0,3,0,11.0,258.0,0
30,5,3.0,6.0,1,0,9.7,226.0,0
30,5,3.0,6.0,3,0,10.3,242.0,0
30,5,3.0,6.0,1,0,9.7,228.0,0
30,5,3.0,6.0,3,0,10.4,243.0,0
30,5,3.0,6.0,1,0,10.6,248.0,0
30,5,3.0,6.0,3,0,12.3,286.0,0
30,5,3.0,6.0,1,0,9.6,225.0,0
30,5,3.0,6.0,3,0,10.4,242.0,0
30,5,3.0,6.0,1,0,9.8,230.0,0
30,5,3.0,6.0,3,0,10.5,246.0,0
30,5,3.0,6.0,1,0,10.6,248.0,0
30,5,3.0,6.0,3,0,11.0,257.0,0
30,5,3.0,6.0,1,0,10.7,250.0,0
30,5,3.0,6.0,3,0,11.2,260.0,0
30,5,3.0,6.0,1,0,9.9,232.0,0
30,5,3.0,6.0,3,0,10.4,243.0,0
30,5,3.0,6.0,1,0,9.9,231.0,0
30,5,3.0,6.0,3,0,10.5,246.0,0
30,1,3.8,6.0,1,0,13.5,315.0,0
30,1,4.0,6.0,1,0,13.9,324.0,0
30,1,4.0,6.0,3,0,15.1,352.0,0
30,1,4.0,6.0,1,0,14.4,335.0,0
30,1,4.0,6.0,3,0,14.1,334.0,0
30,1,4.0,6.0,3,0,15.1,350.0,0
30,5,3.0,6.0,1,0,9.8,228.0,0
30,5,3.0,6.0,3,0,10.5,246.0,0
30,5,3.0,6.0,1,0,10.8,251.0,0
30,5,3.0,6.0,3,0,11.4,266.0,0
30,5,3.0,6.0,1,0,10.0,233.0,0
30,5,3.0,6.0,3,0,10.5,246.0,0
30,5,3.8,6.0,1,0,11.4,266.0,0
30,5,3.8,6.0,1,0,11.4,267.0,0
30,5,3.8,6.0,1,0,11.4,266.0,0
30,5,3.8,6.0,1,0,11.4,267.0,0
30,5,3.8,6.0,1,0,12.7,297.0,0
30,1,2.0,4.0,1,0,9.4,219.0,0
30,1,2.0,4.0,3,0,9.8,229.0,0
30,1,2.5,4.0,1,0,10.6,249.0,0
30,1,2.5,4.0,3,0,11.0,257.0,0
30,1,2.5,4.0,1,0,9.9,231.0,0
30,1,2.5,4.0,3,0,10.7,249.0,0
30,8,3.0,6.0,0,0,11.4,265.0,0
30,8,2.9,6.0,0,0,11.8,275.0,0
30,1,2.0,4.0,1,0,9.4,219.0,0
30,1,2.0,4.0,3,0,9.8,229.0,0
30,1,2.5,4.0,1,0,10.6,249.0,0
30,1,2.5,4.0,3,0,11.0,257.0,0
30,1,2.5,4.0,1,0,9.9,231.0,0
30,1,2.5,4.0,3,0,10.7,249.0,0
31,10,3.6,6.0,2,1,10.4,246.0,0
31,10,5.7,8.0,2,1,12.9,302.0,0
31,10,3.0,6.0,2,2,10.4,278.0,0
31,10,3.6,6.0,2,1,11.9,280.0,0
31,10,3.6,6.0,2,3,17.0,283.0,0
31,10,5.7,8.0,2,1,14.8,346.0,0
31,10,3.0,6.0,2,2,10.8,289.0,0
31,10,3.6,6.0,2,1,12.6,294.0,0
31,10,3.6,6.0,2,3,18.0,300.0,0
31,10,5.7,8.0,2,1,16.3,382.0,0
31,10,5.7,8.0,2,1,14.0,328.0,0
31,13,2.4,4.0,2,1,9.9,232.0,0
32,14,6.7,12.0,0,0,16.3,382.0,0
32,2,6.6,12.0,0,0,17.0,397.0,0
32,7,6.6,12.0,0,0,17.0,397.0,0
32,7,6.6,12.0,0,0,17.0,397.0,0
32,3,6.6,12.0,0,0,16.6,388.0,0
33,5,2.0,4.0,3,0,9.9,231.0,0
33,0,2.0,4.0,4,1,8.1,188.0,0
33,3,2.0,4.0,3,1,8.9,209.0,0
33,6,2.0,4.0,4,1,7.6,177.0,1
33,3,2.5,4.0,4,1,8.2,193.0,0
33,3,3.6,6.0,4,1,10.3,241.0,0
33,0,2.5,4.0,4,1,8.5,198.0,0
33,0,3.6,6.0,4,1,10.5,247.0,0
33,2,2.0,4.0,4,0,11.2,256.0,0
33,2,2.0,4.0,3,0,10.0,235.0,0
33,2,2.5,4.0,3,0,12.7,296.0,0
34,8,4.0,6.0,0,1,13.2,308.0,0
34,8,4.0,6.0,0,1,13.2,308.0,0
34,5,2.0,4.0,3,0,9.9,232.0,0
34,3,2.5,4.0,0,1,7.4,173.0,1
34,3,2.5,4.0,0,1,7.5,175.0,1
34,3,2.5,4.0,4,1,4.9,113.0,2
34,3,2.5,4.0,4,1,5.1,121.0,2
34,3,1.8,4.0,4,1,7.5,174.0,1
34,3,1.8,4.0,4,1,7.6,178.0,1
34,3,1.8,4.0,3,1,7.6,178.0,1
34,3,1.8,4.0,4,1,6.9,163.0,1
34,2,2.0,4.0,4,1,6.7,157.0,3
34,0,3.5,6.0,0,1,10.3,243.0,0
34,8,3.5,6.0,0,1,10.6,250.0,0
34,8,3.5,6.0,0,1,10.6,248.0,0
34,8,3.5,6.0,0,1,10.4,242.0,0
34,8,3.5,6.0,4,1,8.3,193.0,0
34,3,1.8,4.0,4,1,4.4,105.0,2
34,0,2.5,4.0,0,1,7.8,183.0,1
34,0,2.5,4.0,0,1,8.3,190.0,0
34,0,2.5,4.0,4,1,6.0,140.0,3
34,8,5.7,8.0,0,1,16.4,384.0,0
34,11,3.5,6.0,0,1,10.8,254.0,0
34,9,3.5,6.0,3,1,12.9,300.0,0
34,10,4.6,8.0,0,1,14.9,354.0,0
34,10,5.7,8.0,0,1,16.3,382.0,0
34,2,1.5,4.0,0,1,6.6,155.0,3
34,2,1.5,4.0,3,1,6.8,164.0,1
34,2,1.5,4.0,2,1,7.4,173.0,1
34,2,1.5,4.0,3,1,7.2,169.0,1
35,7,2.0,4.0,0,0,10.4,244.0,0
35,0,2.0,4.0,0,1,10.5,245.0,0
35,8,3.6,6.0,0,1,12.2,286.0,0
35,2,2.0,4.0,0,1,8.2,191.0,0
35,4,2.0,4.0,0,1,8.2,191.0,0
35,2,2.0,4.0,0,1,8.1,189.0,0
35,4,2.0,4.0,0,1,8.1,189.0,0
35,2,1.4,4.0,0,1,7.4,172.0,1
35,2,1.4,4.0,3,1,7.4,172.0,1
35,2,2.0,4.0,1,1,8.6,202.0,0
35,2,2.0,4.0,1,0,9.2,213.0,0
35,2,2.0,4.0,3,0,9.9,232.0,0
35,6,1.8,4.0,1,1,9.4,220.0,0
35,6,1.8,4.0,3,1,9.6,225.0,0
35,6,1.4,4.0,0,1,7.6,178.0,1
35,6,1.4,4.0,3,1,7.4,172.0,1
35,6,1.8,4.0,1,1,9.6,224.0,0
35,6,1.8,4.0,3,1,9.3,218.0,0
35,2,1.4,4.0,0,1,7.0,162.0,1
35,2,2.0,4.0,3,1,8.5,200.0,0
35,3,2.0,4.0,0,1,8.1,188.0,0
35,0,2.0,4.0,0,1,9.5,221.0,0
35,0,2.0,4.0,0,1,9.8,228.0,0
36,2,2.0,4.0,0,0,8.4,197.0,0
36,2,2.0,4.0,0,0,9.4,218.0,0
36,3,2.0,4.0,0,0,9.2,215.0,0
36,3,2.0,4.0,0,0,9.4,219.0,0
36,6,2.0,4.0,0,0,8.4,197.0,0
36,6,2.0,4.0,0,0,9.4,219.0,0
36,6,2.0,4.0,0,0,9.3,218.0,0
36,14,2.0,4.0,0,0,9.4,219.0,0
36,14,2.0,4.0,0,0,10.0,233.0,0
36,0,2.0,4.0,0,0,9.0,211.0,0
36,0,2.0,4.0,0,0,10.0,233.0,0
36,0,2.0,4.0,0,0,10.4,242.0,0
36,8,2.0,4.0,0,0,10.0,233.0,0
0,0,3.5,6.0,0,0,10.9,254.0,0
0,0,3.5,6.0,0,0,11.0,258.0,0
0,0,3.0,6.0,1,0,9.0,210.0,0
0,0,2.0,4.0,0,0,9.9,232.0,0
0,0,2.0,4.0,0,0,10.3,241.0,0
0,3,3.5,6.0,1,0,8.4,196.0,0
0,2,2.4,4.0,1,0,8.9,209.0,0
0,2,3.5,6.0,0,0,9.8,228.0,0
0,2,3.5,6.0,0,0,10.3,240.0,0
1,1,1.8,4.0,1,0,8.4,197.0,0
3,4,2.0,4.0,1,1,7.8,182.0,1
3,4,2.0,4.0,1,1,9.5,224.0,0
3,4,2.0,4.0,1,1,9.5,224.0,0
3,2,2.0,4.0,1,0,8.8,205.0,0
3,6,2.0,4.0,1,0,8.8,206.0,0
3,4,2.0,4.0,1,0,8.8,205.0,0
3,4,2.0,4.0,1,0,8.8,206.0,0
3,3,2.0,4.0,1,0,8.8,205.0,0
3,3,2.0,4.0,1,0,8.7,205.0,0
3,3,3.0,6.0,1,0,9.7,227.0,0
3,14,3.0,6.0,1,0,10.6,247.0,0
3,3,3.0,6.0,1,0,9.7,227.0,0
3,7,3.0,6.0,0,0,11.5,267.0,0
3,7,4.0,8.0,0,0,13.2,308.0,0
3,0,2.0,4.0,0,1,10.6,248.0,0
3,0,2.0,4.0,1,0,9.7,226.0,0
3,8,2.0,4.0,0,0,11.3,264.0,0
3,8,3.0,6.0,0,0,12.7,296.0,0
3,8,3.0,6.0,0,0,12.7,296.0,0
3,1,5.2,10.0,1,0,14.9,347.0,0
3,1,5.2,10.0,1,0,14.9,347.0,0
3,4,2.5,5.0,1,0,10.4,243.0,0
3,8,4.0,8.0,0,0,15.4,360.0,0
3,4,2.0,4.0,1,0,9.5,222.0,0
3,2,3.0,6.0,0,0,10.5,245.0,0
3,4,3.0,6.0,0,0,10.5,245.0,0
3,4,3.0,6.0,0,0,10.8,252.0,0
3,3,3.0,6.0,0,0,10.5,245.0,0
3,3,2.9,6.0,0,0,10.9,255.0,0
3,3,2.9,6.0,0,0,10.9,255.0,0
3,7,4.0,8.0,0,0,14.5,339.0,0
3,0,3.0,6.0,0,0,11.8,276.0,0
3,8,4.0,8.0,0,0,13.7,321.0,0
3,8,4.0,8.0,0,0,13.8,322.0,0
3,4,2.0,4.0,1,1,9.1,213.0,0
3,1,2.0,4.0,1,1,9.1,213.0,0
3,4,2.5,5.0,1,0,10.3,241.0,0
3,4,2.0,4.0,1,0,9.4,220.0,0
37,8,4.0,8.0,0,0,13.6,315.0,0
37,8,6.0,12.0,0,0,17.2,401.0,0
37,2,4.0,8.0,1,0,12.4,291.0,0
37,2,6.0,12.0,1,0,15.7,364.0,0
37,4,4.0,8.0,1,0,12.4,291.0,0
37,4,6.0,12.0,1,0,16.0,373.0,0
37,3,6.8,8.0,0,0,20.0,465.0,0
4,2,2.0,4.0,0,0,8.8,205.0,0
4,4,2.0,4.0,0,0,8.7,204.0,0
4,4,2.0,4.0,0,0,9.4,219.0,0
4,4,2.0,4.0,0,0,8.5,200.0,0
4,4,2.0,4.0,0,0,9.4,219.0,0
4,4,2.0,4.0,0,0,9.1,213.0,0
4,2,2.0,4.0,0,0,8.7,204.0,0
4,2,2.0,4.0,0,0,9.4,219.0,0
4,2,2.0,4.0,0,0,9.4,219.0,0
4,4,3.0,6.0,0,0,10.7,249.0,0
4,2,3.0,6.0,0,0,9.9,231.0,0
4,2,3.0,6.0,0,0,10.0,233.0,0
4,2,3.0,6.0,3,0,11.0,257.0,0
4,2,3.0,6.0,0,0,10.0,233.0,0
4,3,2.0,4.0,0,0,8.8,206.0,0
4,3,3.0,6.0,0,0,9.5,222.0,0
4,7,4.4,8.0,0,0,12.4,290.0,0
4,7,4.4,8.0,0,0,12.4,290.0,0
4,7,4.4,8.0,0,0,12.4,290.0,0
4,4,3.0,6.0,1,0,12.4,290.0,0
4,2,2.0,4.0,0,0,9.0,208.0,0
4,4,3.0,6.0,0,0,9.9,231.0,0
4,4,3.0,6.0,3,0,10.9,255.0,0
4,4,3.0,6.0,0,0,10.0,233.0,0
4,4,3.0,6.0,0,0,9.9,231.0,0
4,4,3.0,6.0,0,0,9.9,231.0,0
4,4,3.0,6.0,3,0,10.9,255.0,0
4,4,3.0,6.0,3,0,10.9,255.0,0
4,4,3.0,6.0,0,0,10.0,233.0,0
4,4,3.0,6.0,0,0,10.0,233.0,0
4,2,3.0,6.0,0,0,10.0,233.0,0
4,4,3.0,6.0,1,0,12.7,299.0,0
4,4,3.0,6.0,1,0,12.7,299.0,0
4,4,3.0,6.0,3,0,11.9,280.0,0
4,4,3.0,6.0,3,0,11.9,280.0,0
4,2,3.0,6.0,1,0,12.4,290.0,0
4,2,3.0,6.0,1,0,12.4,290.0,0
4,2,3.0,6.0,3,0,11.7,273.0,0
4,2,3.0,6.0,3,0,11.7,273.0,0
4,2,3.0,6.0,1,0,12.4,290.0,0
4,3,4.4,8.0,0,0,13.8,322.0,0
4,3,4.4,8.0,0,0,13.8,322.0,0
4,3,4.4,8.0,0,0,11.7,273.0,0
4,4,4.4,8.0,0,0,13.8,322.0,0
4,4,4.4,8.0,0,0,13.8,322.0,0
4,4,4.4,8.0,0,0,13.8,322.0,0
4,4,4.4,8.0,0,0,13.8,322.0,0
4,3,4.4,8.0,0,0,13.8,322.0,0
4,3,4.4,8.0,0,0,13.8,322.0,0
4,4,4.4,8.0,0,0,12.4,290.0,0
4,4,4.4,8.0,0,0,11.7,273.0,0
4,3,4.4,8.0,0,0,12.4,290.0,0
4,0,2.0,4.0,0,0,8.8,207.0,0
4,0,2.0,4.0,0,0,9.0,210.0,0
4,0,2.0,4.0,0,0,9.2,215.0,0
4,0,2.0,4.0,0,0,9.2,215.0,0
4,8,3.0,6.0,0,0,10.5,245.0,0
4,8,4.4,8.0,0,0,12.8,302.0,0
4,8,4.4,8.0,0,0,12.8,302.0,0
4,8,3.0,6.0,0,0,10.5,245.0,0
4,8,4.4,8.0,0,0,12.8,302.0,0
4,8,3.0,6.0,0,0,10.8,254.0,0
4,8,4.4,8.0,0,0,13.6,318.0,0
4,8,4.4,8.0,0,0,13.6,318.0,0
4,1,2.0,4.0,0,0,8.5,200.0,0
4,1,3.0,6.0,0,0,9.3,216.0,0
38,1,8.0,16.0,1,0,23.0,537.0,0
5,8,3.6,6.0,2,1,11.2,263.0,0
5,0,1.2,3.0,4,1,8.4,198.0,0
5,0,1.3,3.0,2,1,8.5,199.0,0
5,0,2.0,4.0,2,0,10.7,250.0,0
5,0,2.5,4.0,2,1,10.0,234.0,0
5,3,2.0,4.0,0,0,9.0,211.0,0
5,3,2.0,4.0,0,0,9.6,227.0,0
5,3,3.6,6.0,0,1,10.9,255.0,0
6,2,2.7,4.0,0,0,9.9,232.0,0
6,2,2.7,4.0,0,0,10.2,238.0,0
6,2,2.7,4.0,0,0,10.2,238.0,0
6,3,3.0,6.0,0,0,11.0,256.0,0
6,3,2.0,4.0,0,0,9.5,221.0,0
6,3,3.0,6.0,0,0,11.5,268.0,0
6,3,3.0,6.0,0,0,11.3,263.0,0
6,3,3.0,6.0,0,0,11.8,276.0,0
6,7,3.6,6.0,0,1,11.0,259.0,0
6,7,4.2,8.0,0,0,13.8,324.0,0
6,8,6.2,8.0,2,0,14.2,333.0,0
6,0,2.0,4.0,0,0,8.9,209.0,0
6,0,2.0,4.0,0,0,9.7,227.0,0
6,0,2.0,4.0,0,0,9.8,227.0,0
6,0,2.0,4.0,0,0,10.1,235.0,0
6,0,3.6,6.0,0,1,11.6,270.0,0
6,0,3.6,6.0,0,1,11.8,277.0,0
7,0,2.0,4.0,2,1,9.8,225.0,0
7,0,2.0,4.0,2,1,10.1,232.0,0
7,0,3.6,6.0,2,1,11.4,269.0,0
7,4,2.0,4.0,0,0,9.4,219.0,0
7,4,2.0,4.0,3,0,10.1,235.0,0
7,4,3.6,6.0,0,1,10.5,247.0,0
7,4,3.6,6.0,3,1,11.9,280.0,0
7,4,6.2,8.0,0,0,12.1,282.0,0
7,9,2.5,4.0,2,1,10.8,252.0,0
7,9,2.8,4.0,2,2,10.1,270.0,0
7,9,3.6,6.0,2,1,11.7,273.0,0
7,9,2.5,4.0,2,1,11.3,265.0,0
7,9,2.8,4.0,2,2,10.6,284.0,0
7,9,3.6,6.0,2,1,12.2,286.0,0
7,9,3.6,6.0,2,1,14.1,331.0,0
7,0,1.5,4.0,2,1,8.4,196.0,0
7,0,1.5,4.0,2,1,8.7,204.0,0
7,0,2.0,4.0,2,0,9.7,228.0,0
7,7,3.6,6.0,0,1,10.9,255.0,0
7,7,3.6,6.0,0,3,14.7,246.0,0
7,3,1.5,4.0,4,1,7.5,189.0,0
7,3,2.0,4.0,2,0,9.1,214.0,0
7,10,2.7,4.0,2,1,11.1,262.0,0
7,10,2.7,4.0,2,1,11.7,275.0,0
7,10,3.0,6.0,2,2,8.9,238.0,0
7,10,5.3,8.0,2,1,13.9,326.0,0
7,10,5.3,8.0,2,1,14.4,339.0,0
7,10,5.3,8.0,2,3,19.5,326.0,0
7,10,2.7,4.0,2,1,12.0,280.0,0
7,10,3.0,6.0,2,2,9.4,252.0,0
7,10,4.3,6.0,2,1,14.1,331.0,0
7,10,4.3,6.0,2,1,14.8,349.0,0
7,10,5.3,8.0,2,1,14.1,331.0,0
7,10,5.3,8.0,2,1,15.0,350.0,0
7,10,5.3,8.0,2,3,20.5,342.0,0
7,10,5.3,8.0,2,1,15.1,354.0,0
7,10,5.3,8.0,2,1,12.9,303.0,0
7,10,5.3,8.0,2,1,12.6,296.0,0
7,10,5.3,8.0,2,1,13.1,307.0,0
7,10,6.2,8.0,2,0,13.7,321.0,0
7,10,6.2,8.0,2,0,15.2,357.0,0
7,10,6.2,8.0,2,0,14.2,332.0,0
7,4,1.4,4.0,4,1,7.1,167.0,1
7,8,5.3,8.0,2,1,13.4,314.0,0
7,8,5.3,8.0,2,1,13.4,314.0,0
7,8,5.3,8.0,2,3,17.9,298.0,0
7,8,5.3,8.0,2,1,14.4,337.0,0
7,8,5.3,8.0,2,1,14.4,337.0,0
7,8,5.3,8.0,2,3,19.1,319.0,0
7,8,6.2,8.0,2,0,14.6,343.0,0
7,8,5.3,8.0,2,1,13.4,314.0,0
7,8,5.3,8.0,2,1,13.4,314.0,0
7,8,5.3,8.0,2,3,17.9,298.0,0
7,8,5.3,8.0,2,1,13.8,325.0,0
7,8,5.3,8.0,2,1,13.8,325.0,0
7,8,5.3,8.0,2,3,18.4,305.0,0
7,8,6.2,8.0,2,0,13.9,327.0,0
7,8,3.6,6.0,2,1,11.8,276.0,0
7,0,1.4,4.0,0,1,9.1,214.0,0
8,11,3.6,6.0,2,1,10.6,249.0,0
8,11,3.6,6.0,2,1,11.8,276.0,0
8,11,3.6,6.0,2,1,10.6,249.0,0
9,3,6.4,8.0,2,0,13.0,305.0,0
9,3,6.4,8.0,2,0,13.0,305.0,0
9,3,6.4,8.0,3,0,13.9,325.0,0
9,3,6.2,8.0,2,0,15.3,358.0,0
9,7,3.6,6.0,2,1,11.6,271.0,0
9,7,6.4,8.0,2,0,13.0,305.0,0
9,7,6.4,8.0,2,0,13.0,305.0,0
9,8,5.7,8.0,2,1,14.1,331.0,0
9,11,3.6,6.0,2,1,11.8,276.0,0
9,0,2.4,4.0,2,1,11.1,261.0,0
10,1,1.4,4.0,2,1,8.0,187.0,0
10,1,1.4,4.0,3,1,7.9,185.0,1
10,6,1.4,4.0,2,1,9.4,221.0,0
10,0,1.3,4.0,2,1,9.1,213.0,0
11,0,2.0,4.0,0,1,9.2,216.0,0
11,0,2.0,4.0,2,1,10.0,233.0,0
11,0,2.0,4.0,0,1,10.0,233.0,0
11,0,2.7,6.0,0,1,11.0,258.0,0
11,0,1.5,3.0,2,1,7.9,185.0,1
11,0,1.5,3.0,2,1,8.3,196.0,0
11,0,2.0,4.0,0,1,9.1,213.0,0
11,0,2.5,4.0,4,1,5.8,136.0,3
11,0,2.5,4.0,4,1,5.9,139.0,3
11,8,3.5,6.0,0,1,12.5,294.0,0
11,8,2.3,4.0,0,1,10.3,241.0,0
11,8,3.0,6.0,0,1,11.8,278.0,0
11,10,2.7,6.0,0,1,10.6,249.0,0
11,10,3.0,6.0,0,2,9.8,264.0,0
11,10,3.0,6.0,0,2,9.8,264.0,0
11,10,3.3,6.0,0,1,10.8,254.0,0
11,10,3.3,6.0,0,3,14.8,245.0,0
11,10,3.5,6.0,0,1,12.7,298.0,0
11,10,5.0,8.0,0,1,12.6,297.0,0
11,10,5.0,8.0,0,3,17.6,293.0,0
11,10,5.0,8.0,0,1,13.0,305.0,0
11,10,5.0,8.0,0,3,17.7,294.0,0
11,10,5.0,8.0,0,1,13.6,319.0,0
11,10,5.0,8.0,0,3,18.0,300.0,0
11,10,2.7,6.0,0,1,11.8,277.0,0
11,10,3.0,6.0,0,2,10.8,290.0,0
11,10,3.0,6.0,0,2,10.0,270.0,0
11,10,3.3,6.0,0,1,11.7,274.0,0
11,10,3.3,6.0,0,3,15.9,265.0,0
11,10,3.5,6.0,0,1,13.0,304.0,0
11,10,3.5,6.0,0,1,12.6,296.0,0
11,10,5.0,8.0,0,1,13.5,317.0,0
11,10,5.0,8.0,0,3,17.8,296.0,0
11,10,3.5,6.0,0,1,14.3,336.0,0
11,3,1.5,4.0,0,1,8.7,203.0,0
11,3,2.0,4.0,4,1,5.6,131.0,3
11,4,2.3,4.0,0,1,9.4,221.0,0
11,4,2.3,4.0,0,1,10.3,242.0,0
11,4,2.3,4.0,3,1,9.7,226.0,0
11,4,2.3,4.0,3,1,10.4,244.0,0
11,4,5.0,8.0,0,1,12.3,289.0,0
11,4,5.0,8.0,3,1,13.3,312.0,0
11,4,5.0,8.0,3,1,13.6,319.0,0
11,4,2.3,4.0,0,1,10.3,242.0,0
11,4,2.3,4.0,0,1,10.4,244.0,0
11,4,2.3,4.0,3,1,10.3,240.0,0
11,4,2.3,4.0,3,1,10.7,252.0,0
11,4,5.0,8.0,0,1,12.9,303.0,0
11,4,5.2,8.0,3,0,14.5,342.0,0
11,4,5.2,8.0,1,0,16.7,392.0,0
11,12,3.5,6.0,0,1,14.5,340.0,0
11,12,3.5,6.0,0,3,19.1,316.0,0
11,12,3.5,6.0,0,1,15.0,352.0,0
11,12,3.5,6.0,0,3,19.8,328.0,0
11,13,2.0,4.0,0,1,9.3,219.0,0
11,13,2.0,4.0,0,1,9.3,219.0,0
11,13,2.5,4.0,0,1,10.6,247.0,0
12,2,2.0,4.0,0,0,10.2,238.0,0
12,7,3.3,6.0,0,0,11.9,282.0,0
12,7,3.8,6.0,0,1,11.7,276.0,0
12,7,5.0,8.0,0,0,13.2,312.0,0
12,7,3.3,6.0,0,0,11.8,280.0,0
12,7,5.0,8.0,0,0,13.1,311.0,0
13,8,2.0,4.0,2,1,9.8,225.0,0
13,8,3.6,6.0,2,1,10.9,257.0,0
13,8,2.0,4.0,2,1,10.1,232.0,0
13,8,3.6,6.0,2,1,11.4,269.0,0
13,9,2.5,4.0,2,1,10.8,252.0,0
13,9,2.8,4.0,2,2,10.1,270.0,0
13,9,3.6,6.0,2,1,11.7,273.0,0
13,9,2.5,4.0,2,1,11.3,265.0,0
13,9,2.8,4.0,2,2,10.6,284.0,0
13,9,3.6,6.0,2,1,12.2,286.0,0
13,10,2.7,4.0,2,1,11.1,262.0,0
13,10,2.7,4.0,2,1,11.7,275.0,0
13,10,3.0,6.0,2,2,9.1,245.0,0
13,10,5.3,8.0,2,1,13.9,326.0,0
13,10,5.3,8.0,2,1,14.4,339.0,0
13,10,5.3,8.0,2,3,19.5,326.0,0
13,10,5.3,8.0,2,1,12.2,288.0,0
13,10,2.7,4.0,2,1,11.7,275.0,0
13,10,2.7,4.0,2,1,12.0,280.0,0
13,10,3.0,6.0,2,2,9.9,265.0,0
13,10,3.0,6.0,2,2,9.9,265.0,0
13,10,4.3,6.0,2,1,14.1,331.0,0
13,10,5.3,8.0,2,1,14.1,331.0,0
13,10,5.3,8.0,2,1,14.7,344.0,0
13,10,5.3,8.0,2,3,19.5,325.0,0
13,10,5.3,8.0,2,1,15.1,354.0,0
13,10,5.3,8.0,2,1,13.0,304.0,0
13,10,5.3,8.0,2,1,13.4,314.0,0
13,10,5.3,8.0,2,1,12.7,298.0,0
13,10,6.2,8.0,2,0,13.9,326.0,0
13,0,1.5,4.0,2,1,8.6,202.0,0
13,0,1.5,4.0,2,1,9.0,210.0,0
13,0,2.0,4.0,2,0,10.2,239.0,0
13,8,5.3,8.0,2,1,13.4,314.0,0
13,8,5.3,8.0,2,1,13.4,314.0,0
13,8,5.3,8.0,2,3,17.9,298.0,0
13,8,5.3,8.0,2,1,13.8,325.0,0
13,8,5.3,8.0,2,1,13.8,325.0,0
13,8,5.3,8.0,2,3,18.4,305.0,0
13,8,6.2,8.0,2,0,13.9,327.0,0
13,8,5.3,8.0,2,1,13.4,314.0,0
13,8,5.3,8.0,2,1,13.4,314.0,0
13,8,5.3,8.0,2,3,17.9,298.0,0
13,8,5.3,8.0,2,1,14.4,337.0,0
13,8,5.3,8.0,2,1,14.4,337.0,0
13,8,5.3,8.0,2,3,19.1,319.0,0
13,8,6.2,8.0,2,0,14.6,343.0,0
14,7,1.5,4.0,4,1,7.2,170.0,1
14,7,1.5,4.0,4,1,7.6,177.0,1
14,7,1.5,4.0,3,1,7.9,185.0,1
14,7,2.0,4.0,3,1,9.2,214.0,0
14,3,2.0,4.0,0,1,9.1,211.0,0
14,7,2.0,4.0,4,1,5.0,117.0,2
14,2,1.5,4.0,4,1,7.2,167.0,1
14,2,2.0,4.0,4,1,7.1,164.0,1
14,2,2.0,4.0,4,1,7.5,176.0,1
14,2,2.0,4.0,3,1,8.1,189.0,0
14,2,1.5,4.0,3,0,7.8,183.0,1
14,7,1.5,4.0,4,1,6.9,162.0,1
14,7,1.5,4.0,3,1,7.2,167.0,1
14,7,1.5,4.0,3,0,7.2,167.0,1
14,3,2.0,4.0,3,1,8.0,186.0,0
14,3,1.5,4.0,3,0,7.8,183.0,1
14,6,1.5,4.0,4,1,6.5,151.0,3
14,6,1.5,4.0,4,1,7.0,166.0,1
14,6,1.5,4.0,3,1,7.4,174.0,1
14,6,1.8,4.0,4,1,7.8,181.0,1
14,3,1.5,4.0,4,1,4.9,115.0,2
